customer_id,customer_name,gender,age,city,state,region_id,segment,join_date
C04816,Mitali Rout,Female,60,Jaipur,Rajasthan,R001,Consumer,2024-06-20
C04817,Faqid More,Female,21,Patna,Bihar,R003,Corporate,2025-08-29
C04818,Vritti Chanda,Female,27,Delhi,Delhi,R001,Corporate,2026-03-26
C04819,Anita Dasgupta,Male,39,Noida,Uttar Pradesh,R001,Corporate,2024-11-15
C04820,Chameli Ram,Female,33,Bengaluru,Karnataka,R002,Corporate,2024-01-12
C04821,Ishita Swamy,Female,55,Noida,Uttar Pradesh,R001,Consumer,2024-06-19
C04822,Wriddhish Lata,Female,33,Delhi,Delhi,R001,Corporate,2023-08-03
C04823,Vedant Kaul,Male,39,Mumbai,Maharashtra,R004,Consumer,2024-08-03
C04824,Ishita Bose,Female,55,Jaipur,Rajasthan,R001,Corporate,2024-09-15
C04825,Zaid Kamdar,Male,24,Visakhapatnam,Andhra Pradesh,R002,Consumer,2023-07-09
C04826,Noah Dyal,Male,27,Bengaluru,Karnataka,R002,Small Business,2025-08-14
C04827,Kamya Singhal,Female,23,Delhi,Delhi,R001,Small Business,2023-12-28
C04828,Krisha Narain,Male,21,Kolkata,West Bengal,R003,Consumer,2023-12-26
C04829,Peter Goda,Male,20,Noida,Uttar Pradesh,R001,Consumer,2024-03-23
C04830,Ekiya Bhatia,Female,61,Pune,Maharashtra,R004,Small Business,2024-11-28
C04831,Tamanna Lad,Female,60,Visakhapatnam,Andhra Pradesh,R002,Small Business,2026-03-01
C04832,Vamakshi Oommen,Male,28,Bengaluru,Karnataka,R002,Corporate,2024-08-09
C04833,Ekantika Morar,Male,20,Ahmedabad,Gujarat,R004,Small Business,2024-01-31
C04834,Harinakshi Bhatia,Male,57,Bengaluru,Karnataka,R002,Consumer,2026-04-04
C04835,Hemani Dave,Male,28,Visakhapatnam,Andhra Pradesh,R002,Corporate,2024-02-15
C04836,Anay Buch,Female,24,Visakhapatnam,Andhra Pradesh,R002,Corporate,2025-11-28
C04837,Amaira Ganguly,Female,57,Jaipur,Rajasthan,R001,Small Business,2024-03-23
C04838,Neel Ray,Female,26,Bengaluru,Karnataka,R002,Consumer,2025-05-14
C04839,Ladli Bhatt,Female,28,Noida,Uttar Pradesh,R001,Small Business,2025-12-01
C04840,Faras Chowdhury,Male,49,Patna,Bihar,R003,Small Business,2025-12-27
C04841,Yadavi Dhawan,Female,20,Mumbai,Maharashtra,R004,Corporate,2026-03-12
C04842,Saksham Dora,Female,60,Visakhapatnam,Andhra Pradesh,R002,Consumer,2025-08-26
C04843,Jyoti Bhatia,Female,46,Bhubaneswar,Odisha,R003,Corporate,2025-07-03
C04844,Arjun Chana,Female,36,Lucknow,Uttar Pradesh,R001,Small Business,2025-06-15
C04845,Keya Mammen,Female,44,Bhubaneswar,Odisha,R003,Consumer,2025-04-17
C04846,Rayaan Dutt,Female,60,Patna,Bihar,R003,Corporate,2025-06-30
C04847,Yoshita Gera,Male,47,Mumbai,Maharashtra,R004,Consumer,2023-09-26
C04848,Aarini Babu,Male,20,Bhubaneswar,Odisha,R003,Consumer,2024-07-21
C04849,Ranveer Kamdar,Male,27,Hyderabad,Telangana,R002,Consumer,2025-11-22
C04850,Xavier Gupta,Male,27,Noida,Uttar Pradesh,R001,Small Business,2024-05-25
C04851,Vivaan Gulati,Female,39,Bengaluru,Karnataka,R002,Small Business,2024-02-04
C04852,Edhitha Chander,Male,63,Ahmedabad,Gujarat,R004,Corporate,2023-11-30
C04853,Divya Naidu,Female,25,Delhi,Delhi,R001,Small Business,2024-06-12
C04854,Garima Zachariah,Female,63,Kolkata,West Bengal,R003,Consumer,2024-09-14
C04855,Caleb Singhal,Male,41,Noida,Uttar Pradesh,R001,Consumer,2024-11-22
C04856,Aachal Pai,Male,40,Delhi,Delhi,R001,Consumer,2024-12-13
C04857,Shivani Hora,Male,34,Hyderabad,Telangana,R002,Corporate,2024-10-21
C04858,Vrinda Sahni,Female,47,Chennai,Tamil Nadu,R002,Small Business,2024-08-29
C04859,Dhruv Kari,Female,46,Delhi,Delhi,R001,Consumer,2026-03-21
C04860,Fitan Nayar,Female,65,Visakhapatnam,Andhra Pradesh,R002,Small Business,2025-12-24
C04861,Jai Bail,Female,54,Delhi,Delhi,R001,Small Business,2024-06-04
C04862,Yutika Wali,Male,28,Chennai,Tamil Nadu,R002,Corporate,2025-06-19
C04863,Vansha Chakraborty,Male,49,Delhi,Delhi,R001,Corporate,2024-10-03
C04864,Christopher Balasubramanian,Male,26,Chennai,Tamil Nadu,R002,Consumer,2025-04-21
C04865,Azaan Gaba,Female,35,Lucknow,Uttar Pradesh,R001,Consumer,2025-04-30
C04866,Shravya Vaidya,Male,44,Bhubaneswar,Odisha,R003,Consumer,2024-05-29
C04867,Dalaja Vala,Male,58,Patna,Bihar,R003,Corporate,2025-06-25
C04868,Rushil Sandal,Female,57,Bhubaneswar,Odisha,R003,Corporate,2024-08-31
C04869,Chaitanya Wali,Male,24,Ahmedabad,Gujarat,R004,Corporate,2024-07-19
C04870,Maya Mann,Male,31,Patna,Bihar,R003,Consumer,2024-08-01
C04871,Tarak Toor,Female,51,Ahmedabad,Gujarat,R004,Corporate,2026-04-27
C04872,Unni Ghosh,Male,45,Lucknow,Uttar Pradesh,R001,Small Business,2024-11-22
C04873,Krishna Thaman,Male,47,Patna,Bihar,R003,Small Business,2026-05-01
C04874,Vansha Puri,Female,52,Jaipur,Rajasthan,R001,Corporate,2024-10-25
C04875,Advika Bhasin,Female,39,Hyderabad,Telangana,R002,Consumer,2025-10-24
C04876,Sanaya Vaidya,Male,48,Delhi,Delhi,R001,Corporate,2023-11-19
C04877,Chandani Sankaran,Male,38,Noida,Uttar Pradesh,R001,Small Business,2026-05-03
C04878,Hema Sidhu,Female,34,Mumbai,Maharashtra,R004,Corporate,2026-04-04
C04879,Divya Aurora,Male,32,Kolkata,West Bengal,R003,Small Business,2025-09-06
C04880,Hitesh Hayre,Female,43,Jaipur,Rajasthan,R001,Corporate,2024-01-23
C04881,Umang Zacharia,Male,20,Hyderabad,Telangana,R002,Consumer,2024-10-02
C04882,Zaitra Palan,Female,33,Visakhapatnam,Andhra Pradesh,R002,Corporate,2024-01-24
C04883,Vrishti Choudhury,Female,21,Hyderabad,Telangana,R002,Consumer,2023-09-23
C04884,Yash Shan,Female,52,Patna,Bihar,R003,Small Business,2024-01-02
C04885,Balhaar Saini,Male,50,Delhi,Delhi,R001,Small Business,2026-04-21
C04886,Zayyan Reddy,Female,56,Patna,Bihar,R003,Small Business,2024-07-01
C04887,Rajata Chaudry,Female,55,Hyderabad,Telangana,R002,Consumer,2025-12-27
C04888,Hemangini Nori,Female,25,Lucknow,Uttar Pradesh,R001,Consumer,2025-05-16
C04889,Jagdish Pillai,Female,29,Delhi,Delhi,R001,Small Business,2026-04-01
C04890,Kashish Agrawal,Male,18,Kolkata,West Bengal,R003,Small Business,2025-08-08
C04891,Dalbir Gupta,Male,39,Delhi,Delhi,R001,Small Business,2026-01-07
C04892,Radhika Handa,Female,19,Mumbai,Maharashtra,R004,Consumer,2026-05-17
C04893,Harinakshi Rama,Female,28,Chennai,Tamil Nadu,R002,Small Business,2026-06-10
C04894,Harrison Upadhyay,Female,44,Pune,Maharashtra,R004,Consumer,2024-06-30
C04895,Mohammed Char,Male,64,Delhi,Delhi,R001,Consumer,2025-12-04
C04896,Kamya Shroff,Male,36,Ahmedabad,Gujarat,R004,Corporate,2025-05-26
C04897,Orinder Kala,Male,22,Lucknow,Uttar Pradesh,R001,Consumer,2024-08-06
C04898,Hemangini Dar,Male,18,Visakhapatnam,Andhra Pradesh,R002,Consumer,2026-03-28
C04899,Jyoti Kapoor,Female,29,Bengaluru,Karnataka,R002,Consumer,2026-03-11
C04900,Chameli Basak,Female,39,Patna,Bihar,R003,Consumer,2025-05-23
C04901,Zinal Char,Female,50,Lucknow,Uttar Pradesh,R001,Consumer,2024-06-23
C04902,Ethan Chaudhuri,Female,23,Noida,Uttar Pradesh,R001,Corporate,2024-01-27
C04903,Ishita Dewan,Male,40,Patna,Bihar,R003,Consumer,2024-05-26
C04904,Vamakshi Chand,Male,52,Delhi,Delhi,R001,Corporate,2025-12-19
C04905,Upasna Jani,Male,57,Bhubaneswar,Odisha,R003,Consumer,2024-06-23
C04906,Qadim Swaminathan,Male,27,Bengaluru,Karnataka,R002,Corporate,2024-04-20
C04907,Arin Bawa,Male,48,Chennai,Tamil Nadu,R002,Small Business,2025-11-15
C04908,Victor Nori,Male,39,Ahmedabad,Gujarat,R004,Corporate,2025-04-12
C04909,Warinder Bajaj,Female,24,Patna,Bihar,R003,Small Business,2026-06-30
C04910,Vyanjana Palla,Female,31,Patna,Bihar,R003,Consumer,2024-10-15
C04911,Kala Gade,Female,55,Mumbai,Maharashtra,R004,Small Business,2024-07-14
C04912,Balhaar Nayak,Male,65,Bhubaneswar,Odisha,R003,Consumer,2024-12-30
C04913,Frado Sule,Female,53,Visakhapatnam,Andhra Pradesh,R002,Corporate,2025-07-15
C04914,Vritti Tandon,Female,59,Delhi,Delhi,R001,Corporate,2025-08-17
C04915,Karan Mitter,Male,20,Mumbai,Maharashtra,R004,Corporate,2023-07-07
C04916,Tristan Chopra,Male,54,Mumbai,Maharashtra,R004,Corporate,2025-10-27
C04917,Harinakshi Dave,Female,59,Hyderabad,Telangana,R002,Corporate,2025-04-09
C04918,Vansha Bora,Male,38,Delhi,Delhi,R001,Corporate,2023-11-16
C04919,Maanas Mangat,Male,24,Bengaluru,Karnataka,R002,Small Business,2024-10-24
C04920,Umang Taneja,Male,55,Lucknow,Uttar Pradesh,R001,Consumer,2025-05-05
C04921,Aashi Ranganathan,Female,53,Noida,Uttar Pradesh,R001,Small Business,2025-08-02
C04922,Oviya Sura,Female,25,Bhubaneswar,Odisha,R003,Small Business,2024-03-21
C04923,Veda Seshadri,Male,58,Patna,Bihar,R003,Corporate,2025-06-04
C04924,Mitesh Mani,Female,52,Mumbai,Maharashtra,R004,Corporate,2023-12-14
C04925,Gopal Bobal,Male,24,Pune,Maharashtra,R004,Consumer,2024-09-12
C04926,Ojasvi Swaminathan,Male,62,Pune,Maharashtra,R004,Corporate,2025-08-18
C04927,Gayathri Sangha,Female,27,Visakhapatnam,Andhra Pradesh,R002,Corporate,2024-09-03
C04928,Hredhaan Pau,Female,22,Ahmedabad,Gujarat,R004,Small Business,2025-09-03
C04929,Rajeshri Joshi,Male,49,Ahmedabad,Gujarat,R004,Corporate,2024-10-06
C04930,Samuel Mody,Female,44,Bhubaneswar,Odisha,R003,Consumer,2025-07-29
C04931,Adweta Tank,Female,38,Hyderabad,Telangana,R002,Consumer,2026-02-01
C04932,Vanya Dugal,Male,26,Bhubaneswar,Odisha,R003,Small Business,2026-02-20
C04933,Eesha Mukhopadhyay,Male,41,Jaipur,Rajasthan,R001,Consumer,2025-02-28
C04934,Oviya Karpe,Female,39,Bengaluru,Karnataka,R002,Corporate,2026-03-29
C04935,Radhika Banerjee,Male,54,Bengaluru,Karnataka,R002,Consumer,2025-04-07
C04936,Rohan Kurian,Male,32,Jaipur,Rajasthan,R001,Consumer,2024-12-28
C04937,Zansi Modi,Female,53,Pune,Maharashtra,R004,Small Business,2025-09-18
C04938,Caleb Dhar,Male,63,Visakhapatnam,Andhra Pradesh,R002,Small Business,2026-05-12
C04939,Ayushman Zacharia,Female,53,Jaipur,Rajasthan,R001,Small Business,2025-02-09
C04940,Charvi Jha,Male,43,Pune,Maharashtra,R004,Consumer,2026-05-26
C04941,Yashawini Sanghvi,Female,23,Pune,Maharashtra,R004,Small Business,2023-10-31
C04942,Oliver Doshi,Female,65,Ahmedabad,Gujarat,R004,Consumer,2024-02-13
C04943,Advik Shetty,Male,24,Chennai,Tamil Nadu,R002,Small Business,2023-08-19
C04944,Ganga Swamy,Male,48,Hyderabad,Telangana,R002,Consumer,2024-08-13
C04945,Falguni Hayer,Female,43,Noida,Uttar Pradesh,R001,Small Business,2024-09-01
C04946,Tanish Thakur,Female,28,Bengaluru,Karnataka,R002,Small Business,2026-06-17
C04947,Anirudh Kannan,Male,23,Lucknow,Uttar Pradesh,R001,Corporate,2025-06-25
C04948,Abhiram Acharya,Male,59,Chennai,Tamil Nadu,R002,Small Business,2025-11-15
C04949,Viraj Munshi,Male,58,Bhubaneswar,Odisha,R003,Consumer,2024-04-06
C04950,Ekaraj Datta,Male,64,Noida,Uttar Pradesh,R001,Small Business,2023-11-06
C04951,Ganga Mohan,Male,65,Chennai,Tamil Nadu,R002,Small Business,2026-04-26
C04952,Jeremiah Sawhney,Male,44,Lucknow,Uttar Pradesh,R001,Consumer,2024-03-19
C04953,Jagat Merchant,Female,54,Kolkata,West Bengal,R003,Small Business,2024-07-20
C04954,Balvan Bajwa,Male,49,Patna,Bihar,R003,Small Business,2025-01-07
C04955,Faris Sheth,Male,45,Mumbai,Maharashtra,R004,Consumer,2025-07-02
C04956,Atharv Raj,Female,30,Jaipur,Rajasthan,R001,Small Business,2023-08-29
C04957,Yahvi Thaker,Female,26,Pune,Maharashtra,R004,Corporate,2026-06-20
C04958,Damini Chawla,Female,55,Jaipur,Rajasthan,R001,Corporate,2026-01-08
C04959,Netra Agate,Male,57,Pune,Maharashtra,R004,Consumer,2024-11-17
C04960,Akshay Kala,Female,34,Bhubaneswar,Odisha,R003,Small Business,2024-11-28
C04961,Hema Sarma,Female,18,Jaipur,Rajasthan,R001,Consumer,2026-06-20
C04962,Zinal Srivastava,Male,65,Delhi,Delhi,R001,Corporate,2025-11-07
C04963,Avni Bhakta,Male,54,Bhubaneswar,Odisha,R003,Consumer,2025-09-21
C04964,Yatin Bhardwaj,Male,60,Visakhapatnam,Andhra Pradesh,R002,Consumer,2024-07-08
C04965,Omaja Keer,Male,32,Chennai,Tamil Nadu,R002,Consumer,2024-07-31
C04966,Aarush Yohannan,Male,64,Bhubaneswar,Odisha,R003,Consumer,2025-03-12
C04967,Tamanna Samra,Female,26,Kolkata,West Bengal,R003,Consumer,2024-02-03
C04968,Mohammed Ram,Male,54,Pune,Maharashtra,R004,Consumer,2025-06-07
C04969,Pranav Parmer,Male,63,Kolkata,West Bengal,R003,Consumer,2026-03-06
C04970,Falan Char,Male,44,Visakhapatnam,Andhra Pradesh,R002,Consumer,2026-02-06
C04971,Priya Jani,Male,46,Ahmedabad,Gujarat,R004,Consumer,2024-05-11
C04972,Darika Kalla,Male,41,Chennai,Tamil Nadu,R002,Corporate,2026-04-15
C04973,Charita Prabhakar,Female,60,Delhi,Delhi,R001,Small Business,2025-11-30
C04974,Anita Nagi,Female,46,Kolkata,West Bengal,R003,Small Business,2025-09-05
C04975,Manthan Narayanan,Male,31,Mumbai,Maharashtra,R004,Corporate,2024-12-24
C04976,Fariq Mahajan,Male,60,Ahmedabad,Gujarat,R004,Small Business,2026-04-11
C04977,Hiral Jani,Female,49,Mumbai,Maharashtra,R004,Corporate,2023-08-15
C04978,Siya Golla,Male,34,Delhi,Delhi,R001,Consumer,2023-11-24
C04979,Jyoti Konda,Female,28,Delhi,Delhi,R001,Consumer,2024-02-18
C04980,Reva Mitter,Male,65,Patna,Bihar,R003,Corporate,2025-01-23
C04981,Bishakha Sharaf,Female,31,Lucknow,Uttar Pradesh,R001,Corporate,2024-07-23
C04982,Xavier Bava,Female,27,Bengaluru,Karnataka,R002,Corporate,2024-06-14
C04983,Xavier Pall,Male,45,Pune,Maharashtra,R004,Consumer,2024-03-06
C04984,Jagrati Gokhale,Male,55,Noida,Uttar Pradesh,R001,Corporate,2025-04-02
C04985,Bhavini Saran,Female,59,Ahmedabad,Gujarat,R004,Consumer,2023-11-25
C04986,Luke Dhar,Male,62,Noida,Uttar Pradesh,R001,Corporate,2025-03-04
C04987,Upadhriti Desai,Female,42,Visakhapatnam,Andhra Pradesh,R002,Corporate,2025-08-18
C04988,Ridhi Bal,Female,32,Chennai,Tamil Nadu,R002,Corporate,2024-12-07
C04989,Dayamai Bir,Male,33,Chennai,Tamil Nadu,R002,Small Business,2026-06-19
C04990,Ridhi Kunda,Female,32,Noida,Uttar Pradesh,R001,Small Business,2023-12-22
C04991,Vasana Rajagopal,Male,25,Lucknow,Uttar Pradesh,R001,Corporate,2025-05-15
C04992,Azaan Balan,Female,51,Bhubaneswar,Odisha,R003,Corporate,2026-02-04
C04993,Anusha Das,Male,35,Bhubaneswar,Odisha,R003,Small Business,2025-03-03
C04994,Kevin Banik,Female,65,Lucknow,Uttar Pradesh,R001,Corporate,2025-11-30
C04995,Rayaan Mody,Male,54,Hyderabad,Telangana,R002,Consumer,2024-09-26
C04996,Nimrat Narula,Female,34,Mumbai,Maharashtra,R004,Consumer,2024-04-19
C04997,Utkarsh Konda,Male,58,Patna,Bihar,R003,Corporate,2024-03-25
C04998,Christopher Badal,Male,27,Lucknow,Uttar Pradesh,R001,Consumer,2025-01-19
C04999,Advik Bhatia,Female,54,Ahmedabad,Gujarat,R004,Corporate,2025-01-18
C05000,Anmol Singhal,Female,30,Hyderabad,Telangana,R002,Consumer,2024-05-05
C05001,Amaira Sinha,Female,64,Bengaluru,Karnataka,R002,Corporate,2026-06-05
C05002,Harrison Ratta,Female,55,Pune,Maharashtra,R004,Consumer,2025-09-07
C05003,Tanay Pau,Female,60,Kolkata,West Bengal,R003,Small Business,2026-06-15
C05004,Naveen Thakur,Female,24,Jaipur,Rajasthan,R001,Corporate,2025-11-04
C05005,Udarsh Sunder,Male,33,Noida,Uttar Pradesh,R001,Corporate,2025-06-16
C05006,Gaurang Gandhi,Female,40,Hyderabad,Telangana,R002,Corporate,2025-07-04
C05007,Samesh Boase,Male,52,Patna,Bihar,R003,Corporate,2023-07-19
C05008,Teerth Chhabra,Male,45,Noida,Uttar Pradesh,R001,Small Business,2026-04-14
C05009,Harshil Gara,Male,24,Hyderabad,Telangana,R002,Small Business,2026-05-01
C05010,Nilima Shenoy,Male,44,Chennai,Tamil Nadu,R002,Consumer,2026-01-25
C05011,Nachiket Hans,Female,44,Mumbai,Maharashtra,R004,Small Business,2023-11-26
C05012,Waida Ravel,Male,24,Bhubaneswar,Odisha,R003,Small Business,2025-12-12
C05013,Anvi Bhardwaj,Female,63,Lucknow,Uttar Pradesh,R001,Consumer,2025-12-05
C05014,Qarin Wagle,Male,31,Mumbai,Maharashtra,R004,Corporate,2025-01-25
C05015,Ria Dutta,Male,34,Bengaluru,Karnataka,R002,Consumer,2026-06-23
C05016,Naksh Behl,Female,25,Jaipur,Rajasthan,R001,Corporate,2024-03-20
C05017,Dhriti Tripathi,Female,31,Kolkata,West Bengal,R003,Consumer,2024-01-25
C05018,Wazir Bal,Male,57,Ahmedabad,Gujarat,R004,Consumer,2026-02-24
C05019,Nihal Mall,Female,56,Bengaluru,Karnataka,R002,Small Business,2023-07-18
C05020,Yasti Atwal,Male,20,Bhubaneswar,Odisha,R003,Corporate,2024-07-13
C05021,Janaki Deol,Female,52,Bhubaneswar,Odisha,R003,Consumer,2024-04-29
C05022,Bimala Sachar,Male,49,Kolkata,West Bengal,R003,Consumer,2023-08-17
C05023,Varsha Zachariah,Female,39,Patna,Bihar,R003,Consumer,2024-10-25
C05024,Daniel Savant,Male,54,Bengaluru,Karnataka,R002,Corporate,2023-09-22
C05025,Urishilla Oommen,Female,62,Hyderabad,Telangana,R002,Corporate,2025-03-21
C05026,Siya Dhaliwal,Female,53,Ahmedabad,Gujarat,R004,Small Business,2023-09-22
C05027,Arya Gade,Male,65,Chennai,Tamil Nadu,R002,Consumer,2026-03-13
C05028,Ekbal Wable,Male,60,Kolkata,West Bengal,R003,Corporate,2025-11-22
C05029,Zayyan Mani,Male,28,Mumbai,Maharashtra,R004,Consumer,2024-09-13
C05030,Kamala Mand,Male,64,Bhubaneswar,Odisha,R003,Consumer,2025-12-05
C05031,Tristan Buch,Male,30,Mumbai,Maharashtra,R004,Consumer,2024-05-24
C05032,Rishi Datta,Female,21,Pune,Maharashtra,R004,Small Business,2025-05-25
C05033,Omisha Mangat,Male,57,Noida,Uttar Pradesh,R001,Consumer,2024-10-11
C05034,Ekaraj Nagarajan,Male,64,Hyderabad,Telangana,R002,Small Business,2026-06-07
C05035,Janani Sehgal,Female,58,Mumbai,Maharashtra,R004,Corporate,2025-12-30
C05036,Xalak Doctor,Female,27,Visakhapatnam,Andhra Pradesh,R002,Small Business,2025-11-09
C05037,Januja Chaudhuri,Male,48,Bengaluru,Karnataka,R002,Corporate,2024-01-11
C05038,Indrajit Mann,Male,41,Hyderabad,Telangana,R002,Consumer,2025-12-14
C05039,Kevin Sekhon,Male,61,Lucknow,Uttar Pradesh,R001,Corporate,2024-07-23
C05040,Vasatika Kadakia,Male,28,Bengaluru,Karnataka,R002,Consumer,2026-07-03
C05041,Meera Borra,Male,44,Bengaluru,Karnataka,R002,Consumer,2025-01-16
C05042,Vedika Nayar,Male,62,Delhi,Delhi,R001,Consumer,2025-11-15
C05043,Bachittar Sengupta,Female,46,Pune,Maharashtra,R004,Consumer,2025-04-20
C05044,Ojasvi Dash,Male,46,Visakhapatnam,Andhra Pradesh,R002,Corporate,2025-03-30
C05045,Sai Sani,Female,35,Chennai,Tamil Nadu,R002,Corporate,2025-04-15
C05046,Saanvi Rastogi,Male,64,Pune,Maharashtra,R004,Consumer,2026-04-22
C05047,Faris Doctor,Female,36,Mumbai,Maharashtra,R004,Corporate,2025-05-03
C05048,Ojas Narayan,Female,23,Patna,Bihar,R003,Small Business,2026-05-09
C05049,Nachiket Suresh,Male,21,Bengaluru,Karnataka,R002,Consumer,2026-01-07
C05050,Naveen Varghese,Male,53,Bhubaneswar,Odisha,R003,Corporate,2024-01-24
C05051,Fariq Som,Male,21,Delhi,Delhi,R001,Small Business,2025-06-02
C05052,Idika Bala,Male,26,Chennai,Tamil Nadu,R002,Consumer,2026-05-14
C05053,Om Chaudhari,Male,33,Hyderabad,Telangana,R002,Small Business,2024-11-24
C05054,Darsh Madan,Male,39,Lucknow,Uttar Pradesh,R001,Small Business,2024-11-26
C05055,Rohan Dora,Male,34,Lucknow,Uttar Pradesh,R001,Corporate,2025-03-08
C05056,Chakradhar Chandra,Male,29,Ahmedabad,Gujarat,R004,Consumer,2026-01-05
C05057,Zashil Narain,Female,31,Delhi,Delhi,R001,Consumer,2024-06-28
C05058,Maanav Chaudhary,Male,62,Patna,Bihar,R003,Small Business,2025-06-22
C05059,Madhav Ghose,Male,57,Bengaluru,Karnataka,R002,Corporate,2024-01-29
C05060,Wyatt Ghosh,Female,64,Bengaluru,Karnataka,R002,Small Business,2024-05-29
C05061,Gopal Nair,Male,65,Lucknow,Uttar Pradesh,R001,Corporate,2025-12-05
C05062,Oscar Choudhry,Male,61,Noida,Uttar Pradesh,R001,Corporate,2024-09-21
C05063,Reyansh Saran,Female,19,Visakhapatnam,Andhra Pradesh,R002,Consumer,2024-07-31
C05064,Ekansh Anand,Male,19,Patna,Bihar,R003,Small Business,2024-05-27
C05065,Rachana Vig,Male,64,Bhubaneswar,Odisha,R003,Consumer,2026-03-27
C05066,Advay Tiwari,Female,28,Bengaluru,Karnataka,R002,Small Business,2026-04-27
C05067,Yashica Kanda,Male,23,Patna,Bihar,R003,Small Business,2024-01-21
C05068,Upasna Desai,Female,24,Mumbai,Maharashtra,R004,Corporate,2024-11-18
C05069,Veer Nagarajan,Female,21,Patna,Bihar,R003,Small Business,2026-06-22
C05070,Rayaan Sankar,Male,64,Bhubaneswar,Odisha,R003,Consumer,2026-01-03
C05071,Bachittar Bhatt,Female,42,Ahmedabad,Gujarat,R004,Small Business,2024-09-19
C05072,Nimrat Kunda,Female,36,Bengaluru,Karnataka,R002,Corporate,2024-09-20
C05073,Gautami Pingle,Male,52,Chennai,Tamil Nadu,R002,Consumer,2026-02-06
C05074,Tristan Dada,Female,36,Jaipur,Rajasthan,R001,Corporate,2024-01-05
C05075,Viraj Das,Male,27,Lucknow,Uttar Pradesh,R001,Consumer,2025-06-14
C05076,Harinakshi Shroff,Female,50,Visakhapatnam,Andhra Pradesh,R002,Small Business,2024-07-04
C05077,Anthony Dey,Male,38,Patna,Bihar,R003,Corporate,2024-02-14
C05078,Kabir Gara,Male,50,Noida,Uttar Pradesh,R001,Corporate,2024-03-10
C05079,Omkaar Ravel,Male,20,Noida,Uttar Pradesh,R001,Small Business,2026-03-26
C05080,Omya Madan,Male,60,Hyderabad,Telangana,R002,Corporate,2023-07-05
C05081,Veda Tella,Female,40,Mumbai,Maharashtra,R004,Small Business,2024-07-10
C05082,Wazir Chopra,Male,41,Ahmedabad,Gujarat,R004,Small Business,2025-07-05
C05083,Om Roy,Female,51,Lucknow,Uttar Pradesh,R001,Consumer,2025-12-06
C05084,Bhavna Patla,Female,54,Delhi,Delhi,R001,Consumer,2025-09-02
C05085,Qarin Nayar,Female,27,Mumbai,Maharashtra,R004,Corporate,2024-12-31
C05086,Yagnesh Rege,Male,38,Lucknow,Uttar Pradesh,R001,Corporate,2024-05-07
C05087,Abdul Acharya,Male,41,Kolkata,West Bengal,R003,Corporate,2025-06-03
C05088,Harsh Ganguly,Male,54,Visakhapatnam,Andhra Pradesh,R002,Corporate,2023-11-27
C05089,Adweta Sheth,Male,53,Bhubaneswar,Odisha,R003,Small Business,2024-04-13
C05090,Anmol Bhattacharyya,Female,21,Hyderabad,Telangana,R002,Corporate,2025-06-09
C05091,Hiral Tripathi,Male,44,Mumbai,Maharashtra,R004,Small Business,2024-05-27
C05092,Charita Tella,Female,57,Visakhapatnam,Andhra Pradesh,R002,Corporate,2024-01-18
C05093,Bhavini Ramaswamy,Male,57,Patna,Bihar,R003,Small Business,2024-02-28
C05094,Madhavi Aurora,Male,26,Visakhapatnam,Andhra Pradesh,R002,Consumer,2024-05-26
C05095,Tarak Tailor,Female,21,Hyderabad,Telangana,R002,Consumer,2024-08-11
C05096,Bahadurjit Bera,Female,34,Visakhapatnam,Andhra Pradesh,R002,Small Business,2024-03-03
C05097,Bakhshi Baral,Male,34,Bengaluru,Karnataka,R002,Small Business,2024-06-22
C05098,Ishanvi Raja,Female,59,Bhubaneswar,Odisha,R003,Consumer,2024-01-15
C05099,Mugdha Yohannan,Female,49,Lucknow,Uttar Pradesh,R001,Consumer,2025-03-21
C05100,Janya Kata,Male,42,Lucknow,Uttar Pradesh,R001,Small Business,2024-04-04
C05101,David Muni,Male,51,Patna,Bihar,R003,Small Business,2024-10-13
C05102,Yashica Palan,Female,35,Bengaluru,Karnataka,R002,Consumer,2023-12-25
C05103,Sai Saini,Male,27,Chennai,Tamil Nadu,R002,Small Business,2025-07-16
C05104,Ikbal Bajwa,Female,64,Delhi,Delhi,R001,Consumer,2024-06-23
C05105,Ryan Wali,Female,44,Lucknow,Uttar Pradesh,R001,Corporate,2026-01-03
C05106,Yuvraj Ramachandran,Male,33,Chennai,Tamil Nadu,R002,Corporate,2024-03-09
C05107,Bhavya Borah,Male,41,Patna,Bihar,R003,Small Business,2025-11-28
C05108,Wahab Dar,Female,31,Bhubaneswar,Odisha,R003,Consumer,2026-02-14
C05109,Qadim Murthy,Female,23,Pune,Maharashtra,R004,Corporate,2023-11-24
C05110,Chandani Kannan,Male,42,Visakhapatnam,Andhra Pradesh,R002,Corporate,2025-05-20
C05111,Pooja Sandal,Female,28,Kolkata,West Bengal,R003,Corporate,2025-09-22
